dri_field_,area_m2,annual_et_ensemble_mm,annual_et_ssebop_mm,annual_et_eemetric_mm,annual_et_sims_mm,annual_et_pt_jpl_mm,annual_et_geesebal_mm,annual_et_disalexi_mm,annual_gridmet_precip_mm,annual_gridmet_precip_eff_mm,annual_tmmx_K,annual_tmmn_K,annual_eto_mm,annual_etr_mm,annual_vpd_kPa,annual_vs_mps,annual_rmax,annual_rmin,annual_daymet_precip_mm,annual_daymet_precip_eff_mm,annual_ndvi,YEAR,eff_factor,HSG,soil_depth_mm,ksat_mean_micromps,elevation_m,annual_et_ensemble_m3,annual_et_ssebop_m3,annual_et_eemetric_m3,annual_et_pt_jpl_m3,annual_et_sims_m3,annual_et_geesebal_m3,annual_et_disalexi_m3,annual_gridmet_precip_eff_m3,count_et,pumping_m3,count_pump,year,dri_field_id,all_app,meter_change,pumping_mm,annual_net_et_ensemble_mm,pumping_net_et_ensemble_factor_annual,annual_net_et_ssebop_mm,pumping_net_et_ssebop_factor_annual,annual_net_et_eemetric_mm,pumping_net_et_eemetric_factor_annual,annual_net_et_pt_jpl_mm,pumping_net_et_pt_jpl_factor_annual,annual_net_et_sims_mm,pumping_net_et_sims_factor_annual,annual_net_et_geesebal_mm,pumping_net_et_geesebal_factor_annual,annual_net_et_disalexi_mm,pumping_net_et_disalexi_factor_annual
0111,620184.9862179651,1456.4199229561227,1328.5571698183048,1650.7018373149667,1770.7359669880166,1350.1216411235005,1373.9489972436004,1289.2212080411086,175.1385036495469,174.90817215428018,584.085188637494,540.4366765181464,2702.0361889593723,3775.7310863978437,814.5253788165538,6.1490486608799895,167.99581570080696,38.31640300639092,0.0,207.2470826260091,1.6702843664374185,4040,1.9973697217862825,1,3090.7545169465425,313.5363243661793,3577.385552588103,451624.6882187956,411985.8334621126,511871.0156646142,418655.2257105771,549072.6690769685,426052.27621016087,399783.84235544223,54240.852677676055,2,461422.08201870485,1.0,2020,111_0,80717_80879_80880_80881_80926,0,744.0071789427957,640.7504927916108,1.2,576.8359259485627,1.3,737.8930047592336,1.0,587.5898016415814,1.3,797.8777742055543,0.9,599.5169696059218,1.2,557.1611653886837,1.3
38136198,1371164.9818296316,2093.796761596289,1997.2473026625146,2384.9016533382533,2279.0589628357166,1851.920308136412,2173.2312339157384,1809.1096350795087,361.3807278297406,360.9054619021049,873.6995960484244,812.5543998214923,4200.63301621189,5908.627713962733,1192.338755158285,10.424298422639644,259.186158296829,61.603239078008144,0.0,389.9428682850238,2.0875053710380125,6060,2.996054582679424,3,4420.804278253821,129.59717586705094,5315.461653862977,947578.5627026724,904259.164049573,1075386.3812718317,839729.4993242325,1027447.4850780002,986021.5098985648,818367.3891839195,165117.0811826578,3,584266.0822293037,2.0,2020,38_198_136,85131_85132_85133_85134,1,426.1092501426639,570.6545104994783,0.7,539.061376757618,0.8,663.8656267858769,0.6,491.99945089131205,0.9,628.9034618902539,0.7,598.6912148387298,0.7,476.41991784941064,0.9
78,507471.1176464944,947.2459275474524,977.116975893644,1059.6542619931122,990.9416241215044,804.347937745268,895.6053391708268,991.7271309965564,69.30000019073486,69.2088610503787,292.1600036621094,270.1400146484375,1361.6999986469746,1908.9000010415912,409.2500000689178,3.1163933277130127,82.69999694824219,18.700000762939453,0.0,106.32766486106668,0.8096292866953777,2020,0.9986848608931412,1,1575.1280612128448,141.67216373991138,1795.1776181958933,480699.949538596,495858.6438281103,537743.9326525159,408183.3469442441,502874.2535153722,454493.84243918717,503272.8755671738,35121.49806827661,1,516714.3739537525,1.0,2020,78,86032_86033_86035_86037,0,1018.214349518305,878.0370664970739,1.2,907.9081148432654,1.1,990.4454009427337,1.0,735.1390766948895,1.4,921.7327630711258,1.1,826.396478120448,1.2,922.5182699461776,1.1
4041,963365.1052552192,1634.5440017362366,1672.74169344146,1950.9843875730417,1721.1211802829341,1385.9231699869474,1547.6235065828268,1641.1353499883683,138.8000007867813,138.6174594777146,584.6666259765625,541.2000122070312,2802.2000018060207,3950.2000063061714,849.7199994698167,6.369399070739746,159.4666748046875,35.016666412353516,0.0,194.87560942737815,1.6026721495305192,4040,1.9973697217862825,1,3043.6918210781646,278.46865497532514,3607.772193143232,787250.7649495192,805656.6574193077,939713.962388763,667481.691347915,828895.6718624406,745410.963475609,790449.8449807834,66769.6117199798,2,745626.5899631011,2.0,2020,41_40,19541_19542,0,773.9813139334814,747.8796453175104,1.0,766.9854779549842,1.0,906.140720591617,0.9,623.5559876011823,1.2,791.1082267616024,1.0,704.4487578526528,1.1,751.2003801186913,1.0
104,477775.98469349823,786.1775187239864,728.3708967639724,887.6279108062515,915.380412066694,717.4577567556819,758.783193554065,710.1895906558926,80.56947947157194,80.46351939830052,292.13985447599003,270.9347905755213,1367.669766079512,1916.2047120838697,419.9265626613403,3.075588667565541,79.22391637050089,18.163503900682137,0.0,102.8024503252766,0.6497205400773245,2020,0.9986848608931412,1,1531.8697284797308,108.98527043251296,1815.8612036810991,375616.7381522437,347998.12242349325,424087.29912688944,342784.08620993426,437346.7777443049,362528.3874691706,339311.53099469154,38443.53721242743,1,575019.4706394344,2.0,2020,104,42891_64630_64631_64632_64633,0,1203.5336414163212,705.7139993256859,1.7,647.9073773656718,1.9,807.164391407951,1.5,636.9942373573815,1.9,834.9168926683935,1.4,678.3196741557645,1.8,629.7260712575921,1.9
1362,1041634.1083605615,1805.4160296631967,1843.2678291425404,1989.0188892793462,1959.9426497844772,1550.7809200337108,1702.2750860068509,1810.6355872843728,136.33442050001324,136.15512177200293,584.5744842146055,540.2581615528652,2759.2745493464727,3877.999279396342,822.174745967765,6.368118114810901,166.6103225213749,37.24866417441099,0.0,201.64335541177633,1.6242206718765915,4040,1.9973697217862825,1,3038.3857595875224,205.2279824400772,3589.841030106625,940151.2746369295,959818.8238381561,1036072.6844070161,807674.6961786045,1020418.1805453438,886485.277867221,942957.9887686116,70912.25744621026,2,1035336.9711450906,2.0,2020,13_62,24574_29405,0,993.9545593170119,834.4955394738594,1.2,853.3769768647503,1.2,926.5829711354995,1.1,707.3140489725246,1.4,911.5541776887188,1.1,782.974572236934,1.3,837.1900692604268,1.2
9799,1020934.0794635375,1589.6129573268681,1549.4486766739392,1840.13203708509,1753.1746051046728,1381.1370618271599,1512.0724431772242,1547.9395966274417,174.19999885559082,173.9709016246811,583.5,539.75,2704.7999998033047,3786.3999978750944,807.559998203069,6.232786655426025,171.0,39.36000061035156,0.0,214.54816222363132,1.684503262527298,4040,1.9973697217862825,1,3144.9073242990416,293.4338496363929,3565.8146989933703,811443.936271339,790941.7133776643,939325.6386261176,705023.5801243063,894935.7332355031,771862.3662963773,790171.5416254874,88806.41115181772,2,942187.5894372661,2.0,2020,99_97,34561_34562,0,922.8681933434432,707.8199657114394,1.3,687.7381374072578,1.3,833.0794755340282,1.1,603.58174084686,1.5,789.5997775951175,1.2,669.0500090892056,1.4,686.9837578957209,1.3
96,537937.4505565749,843.3103712092615,832.582967157418,898.2465886498046,963.0326974790762,738.0084358877563,810.7093494400401,790.2228111236948,87.09999942779541,86.98545081234055,291.75,269.875,1352.3999999016523,1893.1999989375472,403.7799991015345,3.1163933277130127,85.5,19.68000030517578,0.0,106.9155359393396,0.8362429520654665,2020,0.9986848608931412,1,1564.3224617583328,155.4551942391116,1783.1551580112712,453648.23111622885,447877.5587294899,483200.4798694163,397002.376490705,518051.3540845155,436110.9205801545,425090.44438753015,46792.73164550482,1,212770.1085861383,1.0,2020,96,22352_70940,1,395.5294586127003,756.3249203969209,0.5,745.5975163450775,0.5,811.261137837464,0.5,651.0229850754157,0.6,876.0472466667356,0.5,723.7238986276994,0.5,703.2373603113542,0.6
232,552919.1582027525,139.91265814088155,71.76456270181669,87.50324869708601,410.0116492949112,208.2693768586768,190.05365748329007,233.5035922149048,72.66983107269668,72.57426013596316,292.26389685224416,270.5275380473239,1380.9922828514752,1941.0818913661403,421.1455050660885,3.1258308227476377,80.2147489475076,17.8364802110086,0.0,95.16915034338012,0.1785222545478362,2020,0.9986848608931412,1,1597.3656181697518,139.47659697229182,1800.040204968426,77360.38916116572,39680.00159787713,48382.22260959889,115156.1285321114,226703.29598146447,105084.30830901499,129108.60964478395,40127.69882156432,1,0.0,1.0,2020,232,18796,0,0.0,67.3383980049184,0.0,-0.8096974341464576,-0.0,14.928988561122848,0.0,135.69511672271366,0.0,337.43738915894806,0.0,117.47939734732692,0.0,160.92933207894166,0.0
52,484412.78477943694,526.9472992030803,544.3328315275794,581.2530723943415,535.4808438667333,442.92166793517214,565.6803086944846,566.1730222510746,72.74958788839446,72.65391206035363,292.2663557857362,270.53670991184373,1381.4488906782735,1941.8435690839049,421.42704667245545,3.126054188423394,80.15592834976825,17.816042494124883,0.0,96.91397855646234,0.6851714701150923,2020,0.9986848608931412,1,1608.7951150556114,116.5271496417962,1800.5250264452543,255260.0086389673,263681.78276715084,281566.4194601467,214556.91860362978,259393.76677352714,274022.7736295868,274261.4503756332,35194.48386627622,1,214525.49927363213,2.0,2020,52,18797,1,442.85680728123225,454.29338714272666,1.0,471.6789194672258,0.9,508.599160333988,0.9,370.26775587481853,1.2,462.8269318063796,1.0,493.0263966341309,0.9,493.51911019072105,0.9
125,492514.3163490836,800.8407456446375,799.5487069889075,897.9868968283188,799.880264807443,672.7096150359583,863.5289835564813,772.7126147557642,95.00256614283872,94.87762455285193,291.7554103527917,269.8671721931754,1353.225995079785,1891.718229594078,403.2815558322509,3.117773996376664,86.34804984455253,19.716017660759885,0.0,108.37715279278416,0.8038233909634274,2020,0.9986848608931412,1,1599.233493197711,154.51140156530033,1777.8792065062096,394425.53234565904,393789.1848104355,442271.40258183447,331319.11615089024,393952.48178276175,425300.38698393945,380572.02519074804,46728.58839347289,1,478838.73569086555,1.0,2020,125,18802,0,972.2331306842152,705.9631210917858,1.4,704.6710824360555,1.4,803.1092722754668,1.2,577.8319904831064,1.7,705.002640254591,1.4,768.6513590036294,1.3,677.8349902029123,1.4
11,522493.52348166535,800.1252455210231,796.0427867348684,872.2012054499191,851.6020435670662,691.1672445156174,847.632695367362,771.8690796395055,91.13437444628724,91.0145200664729,291.9175112104373,270.5668020357394,1345.5694663742654,1877.006778469645,408.18666794271286,3.049064738966059,82.7296663021158,19.171590549174795,0.0,106.8945899077595,0.7919193073331292,2020,0.9986848608931412,5,1521.8795416539558,106.51171872718643,1789.987455568567,418060.2587589119,415927.2004832653,455719.4810204842,361130.4089020787,444956.5523475431,442882.5936207541,403296.5950873954,47554.497277524155,1,364159.85653456935,1.0,2020,11,18851,0,696.965302283499,709.1107254545502,1.0,705.0282666683954,1.0,781.1866853834463,0.9,600.1527244491446,1.2,760.5875235005933,0.9,756.6181753008891,0.9,680.8545595730327,1.0
114,445619.7197179328,792.6118614781824,778.6542856099875,946.8391679443184,849.5099713365908,681.9075162444329,745.6273636562751,805.8309240466285,67.90000039339066,67.81070244751758,292.2749938964844,270.1142883300781,1377.7000026851892,1935.900004439056,410.73999998159707,3.1765027046203613,83.2249984741211,18.625,0.0,98.46886739407552,0.7881142427707246,2020,0.9986848608931412,1,1519.9552258661352,127.50862843330944,1801.4626231901689,353203.4755570166,346983.7045106898,421930.2046373079,303871.43626239593,378558.3953246007,332266.25680653047,359094.1505137014,30217.786218538924,1,449206.5763894801,1.0,2020,114,19292,0,1008.0491426048596,724.8011590306647,1.4,710.8435831624697,1.4,879.0284654968009,1.1,614.0968137969154,1.6,781.6992688890731,1.3,677.8166612087575,1.5,738.0202215991109,1.4
231,487190.533718758,905.606126865962,856.0680119955708,1076.7049456694094,1022.3662914596352,806.5963401267437,808.4612619830525,890.8163609353877,69.21685372583373,69.12582393464436,292.3261923567362,270.54070104246347,1398.2429131067229,1970.3137703979464,423.1359791344264,3.183698720545672,80.1596614620331,17.644675740883518,0.0,98.05003348435962,0.8444450303180003,2020,0.9986848608931412,1,1519.9707642008009,134.16798983240616,1802.553635220407,441202.7322868053,417068.23166367825,524560.4571383059,392966.1014419451,498087.179192287,393874.67371646396,433997.2983295132,33677.44705646828,1,491917.3139211012,1.0,2020,231,19293,0,1009.7021183196305,836.4803029313177,1.2,786.9421880609265,1.3,1007.579121734765,1.0,737.4705161920994,1.4,953.2404675249909,1.1,739.3354380484082,1.4,821.6905370007432,1.2
174,493310.26984947576,915.2283043251116,959.059930160302,1039.264549478952,1025.2063455328912,768.2252522752891,880.1444306964721,858.9912617888862,82.60000014305115,82.49136965263648,292.4375,271.0857238769531,1415.6000021994114,1994.0000042915344,441.2700013425201,3.1437158584594727,75.5999984741211,16.849998474121094,0.0,94.172335300468,0.8546209665655273,2020,0.9986848608931412,5,1518.034805257928,85.25055064616716,1812.3636588598235,451491.5217804989,473114.11294919794,512679.8753484557,378973.4065051045,505744.81896622543,434184.28661338985,423749.2111514171,40693.83982359496,1,506344.6323607245,1.0,2020,174,19324,0,1026.4222403381666,832.7369346724752,1.2,876.5685605076656,1.2,956.7731798263155,1.1,685.7338826226527,1.5,942.7149758802547,1.1,797.6530610438356,1.3,776.4998921362497,1.3
175,475598.4635376476,840.986558589306,822.9001592719,916.1455631399316,919.8523642652348,735.2575597269622,844.2289874857797,768.6057394766784,89.09999996423721,88.98282106986314,291.83331298828125,269.6000061035156,1357.1999988853931,1899.900005735457,402.8899994734674,3.1469945907592773,86.64999389648438,19.76666641235352,0.0,110.08223859824258,0.7696716525551439,2020,0.9986848608931412,1,1589.386973867115,145.50366062329817,1777.2108886107633,399971.9151208878,391370.0513946011,435717.42220618436,349687.3657105834,437480.37112601823,401514.0093221808,365547.7087613257,42320.092982072325,1,379517.2492639676,1.0,2020,175,19360,0,797.9782912690711,752.0037375194428,1.1,733.9173382020367,1.1,827.1627420700684,1.0,646.2747386570991,1.2,830.8695431953716,1.0,755.2461664159167,1.1,679.6229184068152,1.2
19,511605.6456590738,819.9784704438191,755.8212978052445,901.7394971322144,947.6541594550396,735.7088192342698,813.0467681855708,728.3046572414236,95.04656810426052,94.92156864557352,291.7548296106776,269.8691638408106,1353.1963700053943,1891.6572367670203,403.28447477416034,3.117556165110087,86.34579893704509,19.71564008864189,0.0,109.94692428486384,0.822488833877395,2020,0.9986848608931412,1,1561.6990656730432,156.21992250834717,1777.345052131548,419505.6147979498,386682.4430665312,461335.0176466151,376392.7854814234,484825.2181095024,415959.3167886022,372604.77440450893,48562.410413890735,1,567750.3552196026,1.0,2020,19,19361,0,1109.7421618328715,725.0569017982456,1.5,660.899729159671,1.7,806.817928486641,1.4,640.7872505886962,1.7,852.732590809466,1.3,718.1251995399972,1.5,633.38308859585,1.8
72,500542.8945822364,863.1643467471459,874.0219710556402,934.8736894576864,1000.8368094899884,774.5387812159671,808.9810794263138,809.4918157140453,69.40000039339066,69.3087297388573,292.33331298828125,270.6000061035156,1401.1000009030104,1975.1000031530857,424.85999973490834,3.184699535369873,79.73333740234375,17.508333206176758,0.0,96.83280780372722,0.7654034728748256,2020,0.9986848608931412,1,1520.9015096604946,156.19045144211762,1804.906058454684,432050.7806210017,437485.4873206618,467944.3825899252,387689.8835160377,500961.7536265691,404929.7311583092,405185.37657813856,34691.99220330556,1,404159.48618529603,2.0,2020,72,19379,1,807.4422603134062,793.8556170082887,1.0,804.7132413167828,1.0,865.5649597188292,0.9,705.2300514771098,1.1,931.5280797511311,0.9,739.6723496874565,1.1,740.183085975188,1.1
113,670959.1792654588,845.9613215670267,864.9812105605705,915.3954271484756,960.3817688472286,746.4733499613948,793.6875972721358,751.9895421084758,69.40000039339066,69.3087297388573,292.33331298828125,270.6000061035156,1401.1000009030104,1975.1000031530857,424.85999973490834,3.184699535369873,79.73333740234375,17.508333206176758,0.0,96.53646765784784,0.8233830353958483,2020,0.9986848608931412,1,1524.6603823794678,148.42067499480714,1806.153465886813,567605.5140089352,580367.0831177634,614192.9645028954,500853.1462336351,644376.9634072462,532531.9788588863,504554.2859893111,46503.32842151519,1,630525.2594810477,2.0,2020,113,19381,1,939.7371389587714,776.6525918281695,1.2,795.6724808217132,1.2,846.0866974096184,1.1,677.1646202225376,1.4,891.0730391083714,1.1,724.3788675332785,1.3,682.6808123696185,1.4
44238,1000931.1415734008,1751.6327086473248,1800.0420129799818,1953.5627295930085,1972.3605542362957,1517.7808829140795,1725.2130959420315,1580.910392247035,162.05456132428571,161.84143703324202,584.9706279596819,542.1155653271142,2848.457410255528,4021.0696206429557,888.7373659374812,6.332028087351144,150.51990599813513,33.2005542446791,0.0,186.07423580894402,1.506669879717907,4040,1.9973697217862825,1,3023.9331335851525,212.30556207736336,3633.708911878507,876624.1003507655,900686.527687048,977808.3749137468,759696.6701306603,987266.7736984399,863262.3265936165,791032.2233358717,80996.08466750768,2,702351.8269159066,1.0,2020,44_238,19526,0,701.6984463205467,794.8878625482474,0.9,818.9279052013892,0.9,895.9780078742547,0.8,678.0692070348396,1.0,905.4276077436573,0.8,781.5385189199284,0.9,709.3756095471582,1.0
169,499581.6233239942,837.4702034844343,834.3609559162218,942.3953342184416,876.9257755981254,686.8914677432467,857.5807516189348,794.6269488172978,98.20000004768372,98.07085338732747,291.8666687011719,270.4583435058594,1342.799998268485,1870.6000002473595,406.7499996665865,3.034972667694092,83.5625,19.183334350585938,0.0,103.78332986778874,0.8547589463032834,2020,0.9986848608931412,1,1546.8322929907074,136.15368718194608,1786.180518523335,418384.7237422294,416831.4007947857,470803.39088180714,343158.3545025722,438096.00250796415,428431.58402519854,396981.0210271381,48994.396136010495,1,399481.48127156886,1.0,2020,169,20046,0,799.6320573474991,739.3993500971068,1.1,736.2901025288945,1.1,844.3244808311142,0.9,588.8206143559192,1.4,778.8549222107979,1.0,759.5098982316074,1.1,696.5560954299704,1.1
18,522551.72969409154,792.4720694120695,752.4407614607619,929.2295726495724,852.5982097531162,660.3940844340842,910.7209324009328,699.6244392644392,98.20000004768372,98.07085338732747,291.7333374023437,270.3099975585937,1346.800000295043,1877.9999997466805,405.0300000347197,3.063934326171875,85.4000015258789,19.479999542236328,0.0,108.71940062004116,0.819779945755061,2020,0.9986848608931412,5,1520.0,16.59287754661154,1787.9854083789166,414107.65060553304,393189.22139366047,485570.52047093556,345090.07110077667,445526.66924057674,475898.7984947233,365589.9608738916,51247.094070123625,1,529445.8304405115,1.0,2020,18,20366,0,1013.1931450125633,694.4012160247419,1.5,654.3699080734344,1.5,831.158719262245,1.2,562.3232310467567,1.8,754.5273563657887,1.3,812.6500790136054,1.2,601.5535858771117,1.7
195,499845.7164586631,754.8388129340274,760.4728407118059,806.0639431423609,854.0992832377468,673.0636284722219,737.4006618923607,767.228526475694,68.34153353260187,68.25165490923023,292.23872817754744,270.12240191847087,1372.653907661613,1927.3847201644344,410.2700825286675,3.157545357674825,83.0594230417162,18.64865380506961,0.0,97.8910901647498,0.8151751402092894,2020,0.9986848608931412,1,1539.1412173928254,155.33569866710755,1799.5761461920126,377302.94726181566,380119.0919129474,402907.60917148844,336427.9715959652,426917.8681568022,368586.5621606795,383495.8925037677,34115.297347593616,1,420165.3189872955,1.0,2020,195,20487,0,840.5900163836712,686.5871580247971,1.2,692.2211858025756,1.2,737.8122882331307,1.1,604.8119735629917,1.4,785.8476283285165,1.1,669.1490069831307,1.3,698.9768715664638,1.2
79,522538.4751924505,824.7484622166904,786.298879726156,918.0756547896896,931.1818818621448,749.595721176288,749.3240340231316,846.1439448161409,69.30000019073486,69.2088610503787,292.1600036621094,270.1400146484375,1361.6999986469746,1908.9000010415912,409.2500000689178,3.1163933277130127,82.69999694824219,18.700000762939453,0.0,98.12878597268858,0.8460684856919727,2020,0.9986848608931412,1,1603.6338051450982,128.71084779254534,1797.184972327545,430962.8038640278,410871.4176576376,479729.852765115,391692.60515424283,486578.3606750817,391550.6381635031,442142.7667175512,36164.29272307107,1,394938.9938978264,1.0,2020,79,21426,0,755.8084478896424,755.5396011663117,1.0,717.0900186757774,1.1,848.866793739311,0.9,680.3868601259093,1.1,861.9730208117661,0.9,680.1151729727529,1.1,776.9350837657621,1.0
25,510719.0119634139,934.7556715966434,927.6586481566976,1032.5082175133596,1007.1640275762364,803.3641868190767,861.5979070150017,973.0287679302048,69.30000019073486,69.2088610503787,292.1600036621094,270.1400146484375,1361.6999986469746,1908.9000010415912,409.2500000689178,3.1163933277130127,82.69999694824219,18.700000762939453,0.0,107.17674464247068,0.8630313222972549,2020,0.9986848608931412,1,1586.9092910984396,137.06998969518148,1793.777203529678,477397.49302503513,473772.9082259048,527321.5766925287,410293.3637390304,514377.817048828,440034.4317804471,496944.29096929217,35346.281134762605,1,419664.50975433947,1.0,2020,25,21428,0,821.7131141074551,865.5468105462647,0.9,858.4497871063188,1.0,963.2993564629808,0.9,734.1553257686982,1.1,937.9551665258576,0.9,792.389045964623,1.0,903.819906879826,0.9
119,513628.7439676051,881.4012487399126,896.4534097566386,972.935288249917,965.7792028205292,774.0067081505873,806.0018630819493,876.5169867684237,67.90000039339066,67.81070244751758,292.2749938964844,270.1142883300781,1377.7000026851892,1935.900004439056,410.73999998159707,3.1765027046203613,83.2249984741211,18.625,0.0,99.19615215167792,0.8400890150224515,2020,0.9986848608931412,1,1518.1552554019188,110.45058665090517,1804.550660839455,452713.01632176,460444.2388787791,499727.5300655647,397552.09332988685,496051.9588947434,413985.7245703313,450204.31898013543,34829.52592567946,1,421020.4422354025,1.0,2020,119,21841,0,819.6979767587861,813.5905462923951,1.0,828.642707309121,1.0,905.1245858023993,0.9,706.1960057030697,1.2,897.9685003730117,0.9,738.1911606344316,1.1,808.7062843209061,1.0
80,510432.9485534853,859.9115399119379,856.0321972412981,952.2778618737284,960.8639987676812,765.310441530299,782.567339611317,897.7317569326049,68.34704378061438,68.25715791050011,292.23827558840287,270.1225031744817,1372.590933373603,1927.2784510668675,410.26421804992015,3.157308773658692,83.0573566924067,18.648948999973,0.0,98.56854162889223,0.8527006271717091,2020,0.9986848608931412,1,1524.5118668070384,153.6484173924189,1798.122655528546,438927.1828124185,436947.0384945945,486073.99687841575,390639.66522908024,490456.64404988,399448.1545994612,458231.86770121026,34840.70237213743,1,441578.9830077356,1.0,2020,80,21843,0,865.1067378372129,791.6543820014379,1.1,787.775039330798,1.1,884.0207039632282,1.0,697.0532836197989,1.2,892.6068408571812,1.0,714.3101817008169,1.2,829.4745990221048,1.0
50,506473.3941254873,944.4414602430528,974.8445575337269,1056.2530381596057,993.1582857020528,806.0492527010324,891.9250507028835,1018.9992133695074,68.35582647671788,68.26592905613651,292.2375542138104,270.1226645648164,1372.4905596639865,1927.109070453327,410.2548707511193,3.156931686182434,83.0540631713188,18.64941950640429,0.0,99.50567786143628,0.8187954270388303,2020,0.9986848608931412,1,1536.432827132865,139.79805358345467,1796.260390687715,478334.4719221304,493732.8317988656,534964.0612920533,408242.5008478045,503008.2478633691,451736.3077350367,516095.99020645604,34574.876792191186,1,569302.3717389648,2.0,2020,50,21844,1,1124.0518817813963,876.1755311869161,1.3,906.5786284775904,1.2,987.9871091034692,1.1,737.7833236448959,1.5,924.8923566459163,1.2,823.6591216467469,1.4,950.7332843133709,1.2
34,514504.6294201497,925.9265784371576,980.86221866307,1050.9431530810084,1023.8176171922364,786.8190329174745,859.9038291325973,921.3253340217484,69.40000039339066,69.3087297388573,292.33331298828125,270.6000061035156,1401.1000009030104,1975.1000031530857,424.85999973490834,3.184699535369873,79.73333740234375,17.508333206176758,0.0,99.04447011864934,0.8657080562047931,2020,0.9986848608931412,1,1519.8568654810344,113.8509051172363,1810.329253320828,476393.5111090769,504658.1523254687,540715.1175175878,404822.0349519258,526758.9037273123,442424.5009448347,474026.1495562553,35659.66230987208,1,423378.7502636037,1.0,2020,34,21929,0,822.8861822696415,856.6178486983001,1.0,911.5534889242127,0.9,981.6344233421509,0.8,717.5103031786172,1.1,954.5088874533791,0.9,790.5950993937399,1.0,852.0166042828911,1.0
141,496406.4663597428,803.1634744605301,790.2949576618415,899.7385249931712,882.5494537325997,715.7054903031957,771.3520895930077,791.8109150505326,73.2999997138977,73.20360001774122,292.2833251953125,270.6000061035156,1384.5999987721443,1947.100002899766,423.3700007405132,3.1275956630706787,79.75,17.674999237060547,0.0,96.88559540104302,0.8496432736260386,2020,0.9986848608931412,1,1573.6151179508329,135.63888637114528,1801.4489870603727,398695.54226616526,392307.52731483727,446636.0218395872,355280.8333956766,438103.2557151211,382904.16511406866,393060.0583653094,36338.74040961893,1,347644.12952486833,1.0,2020,141,21930,0,700.321516909759,729.9598744427888,1.0,717.0913576441003,1.0,826.5349249754298,0.8,642.5018902854545,1.1,809.3458537148583,0.9,698.1484895752665,1.0,718.6073150327913,1.0
197,501481.40175401705,844.9848707450658,839.5479696226605,963.3929447223152,900.4699181895795,720.5339422484847,788.523074679428,859.29838822932,69.96852418056909,69.8765058381698,292.29500510033785,270.0731986581897,1373.438076238206,1928.475426790955,409.4867321795711,3.171522642193117,84.32985694706483,18.741986250446985,0.0,105.66480091066316,0.8256876428549467,2020,0.9986848608931412,1,1542.9594184296045,158.13429445569855,1792.7775917293689,423744.1974421725,421017.6926461107,483123.64435927686,361334.37137011805,451568.9168110354,395429.656805627,430922.160254207,35041.76809739815,1,530356.92864,1.0,2020,197,22194,0,1057.5804542002675,775.108364906896,1.4,769.6714637844907,1.4,893.5164388841454,1.2,650.6574364103149,1.6,830.5934123514097,1.3,718.6465688412582,1.5,789.4218823911503,1.3
70,514665.1589520098,959.000952716822,995.8574293489418,1067.747856387151,1013.3207950394252,801.4286804608838,907.4274540353608,1000.3755072822302,71.63995692951706,71.54574042054553,292.2099756537505,270.12051084342363,1363.25997061733,1911.8249458536488,408.6942603418231,3.132110343830262,83.82122770382847,18.78774835938104,0.0,105.61710814714972,0.8665184363050066,2020,0.9986848608931412,1,1599.873151852751,153.06445045745636,1792.1519291081695,493564.377765132,512533.12216941296,549532.6202281608,412467.41921810026,521520.9080483427,467021.2948685266,514858.4194671064,36822.099865879296,1,480412.08995999995,1.0,2020,70,22195,0,933.4459145014637,887.4552122962764,1.1,924.3116889283962,1.0,996.2021159666053,0.9,729.8829400403383,1.3,941.7750546188797,1.0,835.8817136148153,1.1,928.8297668616846,1.0
120,499808.709905754,891.3434658536055,879.8297128968543,973.0868687745492,1012.89879572997,786.1462750374337,812.2288253293109,843.8184175690627,73.2999997138977,73.20360001774122,292.2833251953125,270.6000061035156,1384.5999987721443,1947.100002899766,423.3700007405132,3.1275956630706787,79.75,17.674999237060547,0.0,96.42367389566952,0.8419107471176124,2020,0.9986848608931412,1,1605.8667882508746,131.68096945082652,1802.1900889219244,445501.2277512141,439746.55373972666,486357.29250843724,392922.75552367384,506255.64035888814,405959.04133610893,421747.7946799081,36587.796885324075,1,395669.57728376944,1.0,2020,120,22316,0,791.6420211211977,818.1398658358644,1.0,806.6261128791131,1.0,899.8832687568081,0.9,712.9426750196925,1.1,939.6951957122287,0.8,739.0252253115698,1.1,770.6148175513216,1.0
102,498590.8829796372,898.6918838219326,876.1943919652554,998.7024972855596,999.522714934092,775.2833387622148,846.0964386536375,872.1489467969601,87.09999942779541,86.98545081234055,291.75,269.875,1352.3999999016523,1893.1999989375472,403.7799991015345,3.1163933277130127,85.5,19.68000030517578,0.0,107.3049404899345,0.854659565655873,2020,0.9986848608931412,1,1563.8928221371943,155.13040624898213,1782.18112082865,448079.5798814109,436862.535551763,497943.9599555759,386549.2044328539,498352.91299719317,421855.97043424356,434845.51347325696,43370.15272690667,1,468315.30660836067,1.0,2020,102,22353,0,939.2777176543098,811.7064330095922,1.2,789.2089411529148,1.2,911.717046473219,1.0,688.2978879498745,1.4,912.5372641217515,1.0,759.110987841297,1.2,785.1634959846195,1.2
