Field_ID,area_m2,annual_et_ensemble_mm,annual_et_ssebop_mm,annual_et_eemetric_mm,annual_et_sims_mm,annual_et_pt_jpl_mm,annual_et_geesebal_mm,annual_et_disalexi_mm,annual_gridmet_precip_mm,annual_gridmet_precip_eff_mm,annual_tmmx_K,annual_tmmn_K,annual_eto_mm,annual_etr_mm,annual_vpd_kPa,annual_vs_mps,annual_rmax,annual_rmin,annual_daymet_precip_mm,annual_daymet_precip_eff_mm,annual_ndvi,YEAR,eff_factor,HSG,soil_depth_mm,ksat_mean_micromps,elevation_m,annual_et_ensemble_m3,annual_et_ssebop_m3,annual_et_eemetric_m3,annual_et_pt_jpl_m3,annual_et_sims_m3,annual_et_geesebal_m3,annual_et_disalexi_m3,annual_gridmet_precip_eff_m3,pumping_m3,method,outlier,year,WUR_Report_ID,fid,num_fields,pumping_mm,annual_net_et_ensemble_mm,pumping_net_et_ensemble_factor_annual,annual_net_et_ssebop_mm,pumping_net_et_ssebop_factor_annual,annual_net_et_eemetric_mm,pumping_net_et_eemetric_factor_annual,annual_net_et_pt_jpl_mm,pumping_net_et_pt_jpl_factor_annual,annual_net_et_sims_mm,pumping_net_et_sims_factor_annual,annual_net_et_geesebal_mm,pumping_net_et_geesebal_factor_annual,annual_net_et_disalexi_mm,pumping_net_et_disalexi_factor_annual
2625,303341.5811177584,1304.9120123989942,1149.9248147198082,1271.4381213545335,1357.7797536591133,1300.0754739844651,1252.2112193377488,1386.7942845417779,382.2000012397766,375.17421977492694,288.6333312988281,271.875,2357.1999998837714,3218.9999964386225,619.7599979452789,3.365753412246704,96.3000030517578,30.69999885559082,0.0,607.688549358867,0.7920463436342384,4036,1.9632350526318183,5,1575.039388676191,8.012824196648705,1255.1769804673204,197874.66178503828,174299.20082163982,192838.7155585051,197175.52457092292,205960.99162751622,189845.8718026629,210246.5746960013,56902.970510573854,146734.7808,FMT,0.0,2018,63219,1312_1313,2,483.7278828023151,464.72920314784886,1.0,387.01001649191073,1.2,448.1276340257501,1.1,462.4244178574869,1.0,491.38670856692556,1.0,438.2613844175886,1.1,505.51462025214033,1.0
1360,487480.61789371504,622.8991246943255,664.8593213757206,619.8597359389593,660.2246628980532,621.0098288221159,665.1636212886095,564.9675801051628,212.60000011324885,208.6918862059293,288.79998779296875,271.8666687011719,1169.1000011265278,1587.9999991506338,309.4599995557219,3.22219181060791,97.0,30.700000762939453,0.0,295.49905637871933,0.70091094054504,2018,0.9816175263159092,5,1667.2563394490496,6.274681712190631,1250.4542730602511,303651.25019144407,324106.0327966323,302169.60708295886,302730.2550722753,321846.7266182127,324254.37310619245,275410.7450395817,101733.24963707128,820757.592,ECF,1.0,2018,63735,1360,1,1683.6722566453893,414.20723848839623,4.1,456.1674351697913,3.7,411.16784973302987,4.1,412.31794261618666,4.1,451.53277669212395,3.7,456.47173508268025,3.7,356.27569389923354,4.7
2421,623286.8858200142,1642.2440900114332,1563.505879696712,1664.0565146956296,1861.4616583045074,1595.7107526810162,1619.8345399403588,1445.9811940683446,289.0532304576732,283.7397170554831,288.3283116895914,272.46406398902025,2403.271403889221,3308.235305483913,592.5024241390429,4.078184079988392,95.0164707620387,32.99072608547479,0.0,421.8682483602304,0.8637826597452669,4036,1.9632350526318183,7,1228.2437587953063,7.429511346240799,1316.9495789354974,512260.5573683387,487295.9733795314,520910.0739014788,496039.28356126335,581596.2022010244,504853.3596001754,450500.0382174101,89414.25146126996,412352.364,FMT,0.0,2018,63743,1210_1211,2,661.5771539256716,678.413609409991,1.0,638.3604901213296,1.0,692.2908732028278,1.0,652.388236221312,1.0,789.6555533849003,0.8,666.5295188945646,1.0,579.3251790964368,1.1
3114,659361.8917280247,1126.9718652318857,862.6666537777746,1100.8446893890005,1455.8771071711144,1352.9099228509776,1098.490769538061,903.0313143815016,425.1999972462654,417.3837694864104,288.3499755859375,272.5888977050781,2298.8000003546476,3104.6000049114227,614.5200010836124,3.1287670135498047,92.9000015258789,31.150001525878903,0.0,498.40648265095945,0.838158031900939,4036,1.9632350526318183,5,1076.2698700302778,9.872070665536036,1304.0924188399317,379791.73503721075,294419.26637877565,371663.28793087485,446166.5903958058,482102.5829359064,380906.78189408773,308697.8075327791,137603.47591256665,328697.7504,VLM,0.0,2018,63755,1556_1558,2,498.50886823101706,367.3070314845289,1.4,237.82962350953213,2.1,354.9792836903195,1.4,467.97232044237705,1.1,522.4734873901988,1.0,368.9981314265573,1.4,259.48471357939184,1.9
1483,406944.8801564477,715.2173745855233,759.8734886594297,636.0848115788543,2.536356220446313,697.3549617358198,922.8481788267328,648.8837071497908,193.99482591490792,190.4287211326758,289.284852376228,273.012174920788,1171.7680642827047,1589.5167730237429,318.47231982846233,3.120616770732095,91.61574140683103,30.5176341512289,0.0,281.7221967696024,0.7321307652494871,2018,0.9816175263159092,5,1663.8176467582946,6.871606604670785,1251.245764741473,291054.04878651496,309226.62577657343,258851.45741729348,283785.03133008734,1032.1571781635853,375548.3415352408,264059.9024415431,77493.99309968237,297786.7416,FMT,0.0,2018,63819,1483,1,731.7618579831193,524.7886534528474,1.4,569.4447675267538,1.3,445.6560904461785,1.6,506.92624060314387,1.4,-187.8923649122295,-3.9,732.419457694057,1.0,458.45498601711495,1.6
1451,514489.872250655,770.9868299756324,737.6886183682725,791.7321796066436,826.5076129469987,727.9935819177509,875.7946462829437,689.3303518484372,191.7855223602671,188.2600300424899,289.44642129327445,272.7640425572099,1171.3478703311785,1588.7270862031005,317.05991290354115,3.124532878832231,94.34861097811364,30.17968530785542,0.0,285.94242430072524,0.8004346157737449,2018,0.9816175263159092,5,1712.7345507938394,8.497183687099502,1250.455006602387,396664.91566110065,379533.32302505476,407338.1879425547,374545.3249601604,425229.7961992952,450587.4756839193,354653.48466100154,96857.8788064651,425057.20800000004,FMT,0.0,2018,65207,1451,1,826.1721579485551,582.7267999331427,1.4,549.4285883257828,1.5,603.4721495641537,1.4,539.733551875261,1.5,638.2475829045089,1.3,687.5346162404537,1.2,501.07032180594734,1.6
3211,293032.06956705626,1515.930640893936,1423.1199320625146,1559.8605001112862,1741.6978343331275,1516.1717878320546,1499.1049873066802,1367.1968357778433,393.9999992251396,386.75730460785167,288.6500244140625,272.0857238769531,2322.200000330806,3138.000000074506,617.8000007160008,3.1657533645629883,95.1999969482422,31.020000457763672,0.0,478.8009287636688,0.8652344197380843,4036,1.9632350526318183,5,1288.459081896195,10.18367843303776,1263.8959889582231,222180.68238306415,208658.43378143664,228447.26608405283,222199.11318227288,255133.6074531133,219699.2079367407,200571.9487285955,56666.146694707575,266110.9752,FMT,1.0,2018,65302,1605_1606,2,908.1291873383307,564.8342037542103,1.6,518.688235425194,1.8,586.219520761483,1.5,564.8971006215598,1.6,677.2892163360614,1.3,556.3659345644602,1.6,491.09233076947277,1.8
3017,1293758.6017626,1431.5517581900958,1297.4975433924021,1379.2227155472633,1685.870394053421,1377.249562273974,1574.1940743861667,1277.6934819264682,464.14146232727865,455.60939411034894,289.35034456159997,272.86199065391327,2289.617678523347,3085.244210632455,622.7572249188111,3.0577810704174144,92.59401167767999,30.828399034546564,0.0,508.57708041492685,0.8310297742119782,4036,1.9632350526318183,5,1579.437292833138,21.154181916951835,1257.2703320436626,930657.5702098117,843740.7366754273,899192.5678787315,894514.3861951177,1090515.2965695485,1029377.9869354647,829388.6070587339,294704.09941133833,1062630.6852,FMT,0.0,2018,65399,1508_1509,2,821.3515904375713,491.5549700941571,1.7,424.37332321198755,1.9,467.23435704608715,1.8,463.61839524514517,1.8,615.1156761964769,1.3,567.8600988802826,1.4,413.27996344831894,2.0
1460,533087.5597066598,646.4111682198103,641.6721442982039,633.955514458642,697.4837866410387,630.9770391007783,671.3432798539734,557.943438370641,196.7000003755093,193.0841677949458,289.0,272.3999938964844,1174.3999988734722,1597.599994212389,315.52000086568296,3.1835615634918213,95.5999984741211,30.21666717529297,0.0,298.097609963476,0.711531702941199,2018,0.9816175263159092,5,1660.1260582187583,6.547517373106205,1252.6661558342978,344593.7522334298,342067.43753566913,337953.7981653376,336366.01000516757,371819.92975543183,357884.7507828198,297432.70601534814,102930.76782779889,366960.3,FMT,0.0,2018,65456,1460,1,688.3677799608116,453.3270004248645,1.5,448.587976503258,1.5,440.8713466636963,1.6,437.8928713058325,1.6,504.39961884609284,1.4,478.2591120590275,1.4,364.8592705756952,1.9
1557,525051.6805307053,648.4037096058911,529.3441229647605,699.4793783534845,809.1847783157554,732.1876684356981,622.0152195207532,488.66353796595473,212.5999986231327,208.6918847432052,288.3499755859375,272.5888977050781,1149.4000001773238,1552.3000024557114,307.2600005418062,3.1287670135498047,92.9000015258789,31.150001525878903,0.0,251.89577887890047,0.8096661966002868,2018,0.9816175263159092,7,937.61936707318,7.981249406757967,1311.960626352418,340445.45739091653,277933.02134169976,367262.8231010701,384436.36577602214,424863.8277145535,326590.136325047,256573.6118231046,109574.02479754014,54075.76320000001,VLM,1.0,2018,65648,1557,1,102.99131534126693,439.7118248626859,0.2,320.6522382215552,0.3,490.7874936102794,0.2,523.495783692493,0.2,600.4928935725501,0.2,413.323334777548,0.2,279.97165322274947,0.4
1335,506448.743198648,810.6518137012806,739.2374593063688,804.0813671044268,919.59985676026,783.8751726014691,826.6292268462055,724.0946863944687,191.40000015497208,187.88159468898832,288.70001220703125,271.83331298828125,1181.200000435114,1614.7000000178814,311.1100000869483,3.3747944831848145,96.35000610351562,30.700000762939453,0.0,305.18534567313543,0.8139465671104645,2018,0.9816175263159092,5,1603.181082468758,7.000945292340774,1255.3847301164997,410553.5922207181,374385.88219107216,407225.99779948767,396992.59598863724,465730.1917018904,418645.33302753087,366716.8438812978,95152.3975003959,460704.78,ECF,0.0,2018,65733,1335,1,909.6770130976404,622.7702190122924,1.5,551.3558646173805,1.6,616.1997724154386,1.5,595.9935779124808,1.5,731.7182620712716,1.2,638.7476321572171,1.4,536.2130917054803,1.7
1692,476131.81820094027,775.8001623821789,709.7199176259936,784.1668127389346,843.0413187996234,770.7040934288983,800.5159505540888,681.6245261612744,163.6000004708767,160.59262776750356,289.3999938964844,272.6142883300781,1172.200001090765,1588.6000018641353,326.9799995198846,3.0550684928894043,90.61666870117188,30.25,0.0,208.0390361495541,0.846679617096518,2018,0.9816175263159092,7,1621.6976439707546,8.039675054299169,1258.0571608310397,369383.14187561156,337920.2347926859,373366.7703222252,366956.7412992087,401398.7959385832,381151.1150361723,324543.12497152196,76463.25984860827,436713.59400000004,FMT,1.0,2018,66119,1692,1,917.2115311472322,615.2075346146754,1.5,549.12728985849,1.7,623.574184971431,1.5,610.1114656613947,1.5,682.4486910321198,1.3,639.9233227865852,1.4,521.0318983937708,1.8
1439,306897.0254728699,683.748238613597,642.3213570188326,691.143565513557,808.1884123363327,684.4010868839316,684.7575464137841,518.7101141979431,196.7000003755093,193.0841677949458,289.0,272.3999938964844,1174.3999988734722,1597.599994212389,315.52000086568296,3.1835615634918213,95.5999984741211,30.21666717529297,0.0,301.2085820906045,0.8109347820749693,2018,0.9816175263159092,5,1525.5946702164238,9.13090355812196,1255.6668698236713,209840.30060282702,197126.51386677704,212109.90443082422,210040.65779507783,248030.61976766182,210150.054164491,159190.5911300414,59256.95676217338,532024.5936,VLM,1.0,2018,66236,1439,1,1733.5606064615693,490.66407081865117,3.5,449.23718922388673,3.9,498.0593977186111,3.5,491.3169190889858,3.5,615.104244541387,2.8,491.6733786188382,3.5,325.6259464029972,5.3
1452,512318.8327726122,858.6942541276097,808.8631970892781,866.2825241600895,803.8054237016555,761.112975632216,972.5342895607388,819.5845965978184,190.99999931454656,187.4889468534856,289.5874938964844,272.8249816894531,1171.700001351535,1588.699998371303,317.7100008018315,3.117260217666626,94.36666870117188,30.200000762939453,0.0,285.991387988956,0.6987299264830272,2018,0.9816175263159092,5,1695.5174351661892,7.909616583112919,1250.0704457980275,439925.2379832059,414395.84900550236,443812.85162900924,389932.51128398656,411804.65644712717,498247.6320590994,419888.6238874066,96054.11840974407,683088.8892,PWR,0.0,2018,66263,1452,1,1333.3276965502114,671.2053072741242,2.0,621.3742502357925,2.1,678.7935773066039,2.0,573.6240287787305,2.3,616.3164768481699,2.2,785.0453427072532,1.7,632.0956497443328,2.1
1329,394752.371362448,851.8322664410148,759.8194185167715,920.0881784886082,936.508132549577,777.3430053419972,900.5605803205191,690.2399894064373,196.00000095367432,192.3970360940616,288.3666687011719,272.6000061035156,1189.4999990984795,1631.700002335012,310.2099993582815,3.48301362991333,92.64999389648438,31.18000030517578,0.0,340.2725448027781,0.8595984182579185,2018,0.9816175263159092,5,1577.617716461822,6.820459326604071,1262.0299166828136,336262.8071806392,299940.5172667319,363206.99032093334,306857.99472076545,369688.80612416327,355498.4246370672,272473.8726273821,75949.18624123732,370907.436,FMT,0.0,2018,67431,1329,1,939.5952067871066,659.4352303469531,1.4,567.4223824227099,1.7,727.6911423945464,1.3,584.9459692479355,1.6,744.1110964555153,1.3,708.1635442264575,1.3,497.8429533123757,1.9
15,241159.816432172,818.2582688173183,738.4584679255679,892.8747736202754,808.4048146069204,740.2109594263993,934.6775187723072,784.5301151226954,378.2000008225441,336.0222023096129,287.875,273.3499755859375,1137.6999981328845,1532.2999978363514,294.939998857677,3.122465848922729,87.15999603271484,31.76666641235352,0.0,325.6595575816912,0.7298304452188449,2019,0.888477529293498,6,1567.0847080550177,10.653082416987656,1258.6019699216265,197331.01390209133,178086.50856771294,215325.51650318273,178509.13909635236,194954.75669348895,225406.6588504076,189197.1385485,81035.0526261204,78362.9844,VLM,0.0,2019,10823,15,1,324.94212990927605,482.23606650770546,0.7,402.4362656159551,0.8,556.8525713106625,0.6,404.18875711678635,0.8,472.38261229730745,0.7,598.6553164626944,0.5,448.50791281308256,0.7
3103,482002.2540442018,1475.9597087024822,1214.2655532911936,1448.3450160411912,1668.9079958575096,1578.8739813409015,1387.69859509371,1288.807831322147,600.7999983429909,533.7972981273182,287.07501220703125,272.6500244140625,2218.599999308586,2994.199998795986,529.4999983981252,3.687671184539795,93.35000610351562,33.17499923706055,0.0,649.7791560926198,0.7731809485424316,4038,1.776955058586996,7,1489.8504413406006,8.364768939426275,1310.9872020369967,355739.86808852607,292563.21657700464,349115.233940172,380494.7488001443,402247.1342414924,334535.7420223695,310560.32582436467,128645.75045003608,373744.44,ECF,0.0,2019,37683,1551_1552,2,775.3997763789004,471.14741836386605,1.6,340.0761402081256,2.3,457.4034283871168,1.7,522.5058518647768,1.5,567.6350711969197,1.4,427.1556612958337,1.8,377.41436652627397,2.1
1087,253510.1103783565,426.5232576887415,324.882441855778,375.7551594179529,655.142488613003,565.2514107783462,341.26714095691074,322.2362247571443,439.7999997735024,390.7524171820424,287.6000061035156,273.04998779296875,1129.1000016778708,1519.6000008583069,289.1499989461154,3.1712329387664795,88.6199951171875,32.76666641235352,0.0,319.78285226471905,0.5130530159868346,2019,0.888477529293498,3,1630.3696014383092,8.44405626801338,1257.8722921914348,108127.95813560906,82360.98369484827,95257.73193928218,143296.9475379403,166085.24460183355,86514.67057249259,81690.14090608856,99059.68841042918,0.0,FMT,0.0,2019,37976,1087,1,0.0,35.77084050669912,0.0,-65.86997532626441,-0.0,-14.99725776408953,-0.0,174.4989935963038,0.0,264.3900714309606,0.0,-49.48527622513169,-0.0,-68.51619242489805,-0.0
1635,498272.5421714985,1600.8110061253103,1424.4407824928523,1599.8785159496667,1729.8733942195126,1625.9451851485353,1608.438497056875,1532.9014387488571,591.9999948143959,525.9786927344581,286.57501220703125,272.54998779296875,2247.2000013440847,3050.0000100284815,530.7199992388487,3.8438355922698975,92.1999969482422,33.119998931884766,0.0,653.2276673834774,0.767803521147914,4038,1.776955058586996,6,1520.0,7.708399641536483,1312.2758280072646,382382.0100063659,329361.1636404884,384252.80815713364,396898.53898752586,426350.0713043186,368063.9220261899,348162.5990956117,131040.37017841998,167876.628,FMT,0.0,2019,47099,533_1102,2,336.9172767746435,504.4260290414269,0.7,398.01670105636515,0.8,508.1805970587908,0.7,533.5597415231466,0.6,592.667016807555,0.6,475.6905745093008,0.7,435.74993711465896,0.8
2506,1040978.2738069522,1645.9875826919783,1638.6008912227549,1661.331914026836,1728.8851914002362,1503.324108319374,1699.2673181227594,1581.0347578900387,660.3130155954211,586.6732766565551,287.81755625622765,272.8956437506781,2223.3779342513753,2985.668885655257,562.716935856411,3.125925022431092,89.58217607441057,33.265238847729066,0.0,657.2575707833978,0.7688545386039893,4038,1.776955058586996,5,1595.7497507229969,7.225116917509517,1256.5641139802851,856656.9506373042,852778.45825704,864477.5167229568,782329.8932632599,899758.6645567821,883970.9398876948,822289.1908219685,305355.47879824915,770554.9560000001,OTH,0.0,2019,49257,1075_1431,2,740.2219387173285,529.5994025148051,1.4,525.8735875983418,1.4,537.1121107839721,1.4,458.1982414682604,1.6,571.0044106729974,1.3,555.8381722736598,1.3,496.5845349809711,1.5
1422,475512.89615880087,842.7320454472092,859.9233670098876,824.3536414791855,879.9561373773896,753.7514928504565,847.6814176430713,830.2731028694998,330.19999969005585,293.3752798973346,287.816650390625,272.8999938964844,1112.2000000104308,1493.900001436472,281.3899996895343,3.129589080810547,89.58000183105469,33.20000076293945,0.0,330.0266019711255,0.8384756262510462,2019,0.888477529293498,5,1651.626037291202,6.436135359581152,1255.4284968769005,400729.95561643265,408904.6507214991,391990.7875188213,358418.55534934025,418430.49137703417,403083.4459234549,394805.56774822983,139503.72900538042,358868.6712,FMT,0.0,2019,60733,1422,1,754.6980830571486,549.3567655498746,1.4,566.548087112553,1.3,530.9783615818509,1.4,460.37621295312186,1.6,586.580857480055,1.3,554.3061377457367,1.4,536.8978229721652,1.4
4638,1238995.5577198067,2426.6998765216335,2149.823647836416,2528.015044531873,2645.3810355755545,2308.0351769187496,2366.9838659234147,1968.7492139468372,913.7999995350838,811.890765855331,286.8999938964844,272.816650390625,3297.300004966557,4417.499988377094,797.9399981293827,3.4594521522521973,91.4000015258789,33.65714263916016,0.0,975.9568570549842,0.8693658057281438,6057,2.665432587880494,6,1519.8848526047789,7.388403962549699,1303.1674806590272,1010802.3541168931,898063.8356833872,1052598.863612776,954963.727241354,1094355.8419588308,985361.9910700889,824818.2007587535,335309.6840828289,530889.792,FMT,0.0,2019,61755,1539_1549_1550,3,428.48401569496053,545.1937788035426,0.8,454.2019122620798,0.9,578.9279671430095,0.7,500.1261217585875,0.9,612.6302496781484,0.7,524.660724517518,0.8,395.0849650960772,1.1
999,486539.6996350685,852.5884728591959,822.3526593195974,857.421557838424,891.2619993221917,744.410805773048,840.7074511497126,825.2087648815004,329.8000022172928,293.01989113101047,287.8249816894531,272.8599853515625,1107.5000007376077,1484.0999967083335,281.1000002399087,3.095890522003174,89.5999984741211,33.79999923706055,0.0,325.3249227220812,0.8342322970116182,2019,0.888477529293498,5,1548.6680581514297,8.335219800189556,1255.6776241334478,414818.13949723495,400107.21585945674,417169.6272113393,362185.40984591807,433634.3454463698,409037.5507633452,401496.824601671,142565.80981798228,430361.17199999996,FMT,0.0,2019,62470,999,1,884.5345453265057,559.5685817281856,1.6,529.332768188587,1.7,564.4016667074136,1.6,451.39091464203756,2.0,598.2421081911813,1.5,547.6875600187024,1.6,532.1888737504898,1.7
1254,535213.1855490814,854.8090799802675,782.6520266872295,891.0908476979148,889.0583747228059,751.1423734008979,909.9500117343348,819.418508637907,328.79999935626984,292.13141105976234,287.8499755859375,273.1199951171875,1105.000000499189,1477.200000666082,282.1999996751547,3.0471231937408447,89.69999694824219,33.5,0.0,322.0821117442728,0.7632707302926012,2019,0.888477529293498,5,1675.6293493350408,6.68931362742253,1250.6975928720271,457505.09073251847,418885.6843797168,476923.5712100323,402021.3024687921,475835.7648744818,487017.2444707574,438563.59030597174,156352.58311224356,309159.4272,VLM,0.0,2019,62560,1254,1,577.6379124195712,562.6776689205051,1.0,490.5206156274672,1.2,598.9594366381524,1.0,459.0109623411355,1.3,596.9269636630435,1.0,617.8186006745725,0.9,527.2870975781448,1.1
2894,634264.4200204511,1351.5294357894816,1189.8528375205888,1305.4686780174015,1587.6665570034343,1324.2427891751574,1282.4987820384054,1228.725664828772,658.2351875887844,584.8271731629217,287.62240269328845,272.8088069518632,2206.6405224960668,2955.4048799242737,560.715765647855,3.0678464071024836,89.5999984741211,33.67204998384498,0.0,659.1244728295354,0.6698725297399728,4038,1.776955058586996,5,1201.6712609987444,8.33910924142706,1255.6391538724374,463356.7946617437,426850.17108996806,451470.51917711884,427200.4986269904,513180.729443536,444725.59680523357,435012.5623769387,185520.44018895706,839457.1488,VLM,1.0,2019,62841,1446_1448,2,1323.512910865996,438.04499464722954,3.0,380.4875747140753,3.5,419.3047419869248,3.2,381.03991144614525,3.5,516.5988803912634,2.6,408.67049835133236,3.2,393.35664166679425,3.4
1101,527843.5443314362,814.5013556946425,725.5278557792228,789.6961407409202,914.4997847090189,813.7936202605066,810.7474251468066,747.5350668181051,305.94384328970926,271.82422998859914,286.57384660841194,272.5253439879225,1114.5316297729298,1508.555630741738,257.5400365252644,3.935288131562273,94.30722145620226,33.79858216660229,0.0,328.59016643359286,0.8264040513761257,2019,0.888477529293498,7,1303.493403496377,7.773082084842143,1315.356236076411,429929.28245261987,382965.194905692,416836.009873544,429555.70887261664,482712.80765114387,427947.7944470761,394581.5591813055,143480.66499234564,365640.4764,FMT,0.0,2019,63073,1101,1,692.7061632687358,542.6771257060433,1.3,453.7036257906236,1.5,517.8719107523211,1.3,541.9693902719075,1.3,642.6755547204198,1.1,538.9231951582072,1.3,475.71083682950587,1.5
1310,496627.54013356497,826.709374053016,812.0517368012863,835.1118507218911,827.9648736241446,712.9119914533862,832.572653918653,832.0112533834624,332.91167526766407,295.78454271476795,287.5746665601172,272.9501714954125,1146.6367292662644,1554.3103456671515,293.34724441055755,3.311178274150794,87.88544798508882,32.1585730755152,0.0,339.8172713671399,0.8209269318074481,2019,0.888477529293498,5,1614.414264414445,6.977571789445949,1255.6407651294903,410566.64284130855,403287.25650881196,414739.5441604017,354051.72864721634,411190.1585049569,413478.5090980946,413199.70213127317,146894.74985796658,273166.4808,FMT,0.0,2019,63211,1310,1,550.042957195917,530.9248313382479,1.0,516.2671940865183,1.1,539.3273080071232,1.0,417.12744873861834,1.3,532.1803309093766,1.0,536.7881112038851,1.0,536.2267106686944,1.0
2625,303341.5811177584,1448.1033794856482,1365.8492013807343,1498.8584125244558,1569.5246328806766,1393.4042509008223,1413.966470822781,1384.0300914399422,667.600001335144,593.1475997425847,287.625,273.0714416503906,2280.600000232458,3082.800008416176,583.8400003276765,3.256986379623413,88.30000305175781,32.04999923706055,0.0,671.5135844574077,0.8012197502747099,4038,1.776955058586996,5,1575.039388676191,8.012824196648705,1255.1769804673204,219570.06400929613,207059.34057649385,227292.8866943054,211305.81018131826,238039.20611809555,214376.37899344135,209826.6831479891,89963.16537105947,434110.9512,FMT,0.0,2019,63219,1312_1313,2,1431.096091740474,427.26387249864945,3.3,386.0208507318922,3.7,452.7230352568578,3.2,400.01982043850785,3.6,488.1494986655073,2.9,410.1422995289399,3.5,395.14371005535884,3.6
1360,487480.61789371504,629.0045339574524,652.8782233603763,616.162461561067,656.8636948157945,556.1910611769398,675.3570648922663,633.6819880144001,375.2000010609627,333.356769933562,287.83331298828125,273.0666809082031,1111.100002259016,1489.8999998494985,280.5699994340539,3.123835563659668,88.0,33.233333587646484,0.0,321.52689893782,0.6550273408877546,2019,0.888477529293498,5,1667.2563394490496,6.274681712190631,1250.4542730602511,306627.5188715271,318265.47973306716,300367.25748470135,271132.3621694957,320208.31982075213,329223.47929256776,308907.6870653775,162504.96418626583,592070.4,ECF,1.0,2019,63735,1360,1,1214.5516729633107,295.64776402389026,4.1,319.52145342681433,3.8,282.8056916275049,4.3,222.83429124337786,5.5,323.5069248822324,3.8,342.0002949587042,3.6,300.32521808083806,4.0
2421,623286.8858200142,1635.5276022805529,1460.5458634828722,1647.0666431792447,1792.5464996956844,1613.702841824153,1628.680895821303,1484.2316989225174,621.8213478539117,552.4742948031985,286.54756547813395,272.4603910205376,2220.285899172851,3000.3449230765827,511.56387231304404,3.910736537446142,94.56563586252662,33.91771540431745,0.0,662.1771646256174,0.8531926556937864,4038,1.776955058586996,7,1228.2437587953063,7.429511346240799,1316.9495789354974,512511.56547186535,457006.86082921736,518730.61109682446,502534.0335908409,558672.1760386865,509988.82391359436,465966.5170445249,173437.0937126968,377383.206,FMT,0.0,2019,63743,1210_1211,2,605.4727198431326,544.0102775675641,1.1,454.95866120052887,1.3,553.988099604967,1.1,528.0023491031336,1.1,618.0702515811212,1.0,539.9627970001653,1.1,469.3335123632001,1.3
3114,659361.8917280247,1111.2392411772319,965.9429411081444,1064.5121831977572,1449.0146621861334,1285.0003527670287,1032.0208175172518,1000.8637596795088,839.0000023841858,745.4326491955403,287.33331298828125,272.81427001953125,2189.200006484986,2917.4000028669834,557.5399998798966,3.0416438579559326,88.5,33.866668701171875,0.0,636.4519933968588,0.7731079669465728,4038,1.776955058586996,5,1076.2698700302778,9.872070665536036,1304.0924188399317,325866.65456407843,273866.225901091,306919.29101908853,403683.49284217623,445201.0071318491,295869.7085400975,289993.56318457855,245754.94086470222,322530.35040000005,VLM,0.0,2019,63755,1556_1558,2,489.1552794395315,121.49885321613475,4.0,42.63407604997621,11.5,92.76294387303709,5.3,239.5172574556626,2.0,302.4834597954213,1.6,76.00495009509402,6.4,67.09308328987262,7.3
1483,406944.8801564477,761.5592811124976,678.2966829305193,791.164107316212,822.636746284668,694.0156902051264,790.2430815588082,699.9969552554937,345.20347810217135,306.7055333277373,287.6798357992237,273.28334260622626,1099.9632454906457,1470.121321296158,281.17903679464166,3.049733918248545,89.49580739405565,33.59075350941588,0.0,323.6067133150996,0.6276487621984111,2019,0.888477529293498,5,1663.8176467582946,6.871606604670785,1251.245764741473,309912.6503843558,276029.36234567617,321960.18283587886,282426.1318772195,334767.81212910434,321585.3761194111,284860.1770663252,124812.24650337544,229673.976,FMT,0.0,2019,63819,1483,1,564.3859579009892,454.8537477847603,1.2,371.59114960278197,1.5,484.45857398847477,1.2,387.31015687738903,1.5,515.9312129569308,1.1,483.53754823107073,1.2,393.29142192775646,1.4
1451,514489.872250655,812.004160790899,735.9021441776327,822.0301171499328,859.9035410680082,732.344513486444,847.030221792578,783.2602313100759,328.854173494151,292.17954356393653,287.7788771762217,273.0333147399894,1104.3499125802125,1477.0374787287178,281.6663858349682,3.051427479768225,89.67291036365476,33.540630910168026,0.0,321.49528775164373,0.7865660715616849,2019,0.888477529293498,5,1712.7345507938394,8.497183687099502,1250.455006602387,417767.91695230996,378614.2001469334,422926.16995866,376783.8351871087,442411.6629919654,435788.47060250747,402979.4563457395,150323.4160424644,408355.8888,PWR,0.0,2019,65207,1451,1,793.7102571400133,519.8246172269625,1.5,443.72260061369616,1.8,529.8505735859964,1.5,440.1649699225075,1.8,567.7239975040716,1.4,554.8506782286414,1.4,491.0806877461394,1.6
3211,293032.06956705626,1567.1744180153469,1388.5011896898213,1563.804200319967,1821.815449652841,1487.2939659270796,1545.1751653152203,1265.4797463019497,778.0000005364418,691.2355182669579,287.8249816894531,273.0400085449219,2228.40000154078,2982.3999950587754,569.2399994321167,3.0745205879211426,88.0999984741211,32.80000305175781,0.0,608.8882306729047,0.8491055863419235,4038,1.776955058586996,5,1288.459081896195,10.18367843303776,1263.8959889582231,229677.32673279417,203599.06929622655,228971.216131177,217831.30678414865,266858.70940766163,226507.99788380836,185670.01181947312,101277.0872380117,230574.41640000002,FMT,1.0,2019,65302,1605_1606,2,786.8572772279326,438.17811369413914,1.8,349.18356277315206,2.3,435.76844364450795,1.8,397.7524361696703,2.0,565.0631427962492,1.4,427.36247548202,1.8,287.9989371339074,2.7
