,OPENET_ID,field_id,area_m2,annual_et_mm,annual_precip_mm,wy_et_mm,wy_precip_mm,irrigated,YEAR,NDVI
1333,,351,175918.5299527432,307.3388771153905,129.60000041127205,322.42786940630845,156.9000006020069,0.0,2020,0.3935
1334,,352,155627.035117644,279.6605269091351,129.60000041127205,290.6182943961705,156.9000006020069,0.0,2020,0.8574
1335,,353,306031.9862892067,319.3265511577387,114.09999987483025,324.98239990109334,141.59999984502792,0.0,2020,0.7845
1336,,354,246567.8542480352,214.581400444829,107.14779006300788,223.21973025385927,133.42645508175394,0.0,2020,0.3615
1337,,355,1078888.373372775,151.13866301485118,111.18876830525964,147.533727555854,138.17733536938474,0.0,2020,0.1898
1338,,356,464129.7687051104,827.9500393047426,106.7000005543232,834.0941334032079,132.8999997973442,0.0,2020,0.8974
1339,,357,348316.13944476424,140.99181912028374,106.7000005543232,140.9064787289365,132.8999997973442,0.0,2020,0.1984
1340,,358,167531.11186437513,158.78239269642074,109.64706190010604,146.11655402680782,135.09438883278395,0.0,2020,0.88
1341,,359,112073.28385231264,124.60009170548064,173.90000081062317,143.43391172140844,205.10000067949292,0.3886381736129546,2020,0.8703
1342,,360,333608.2551334185,201.7308425003445,123.3920955593532,230.44757172156065,150.07003831255753,0.3236245430005106,2020,0.8535
1343,,361,276201.4502179945,286.7299303671639,99.20000079274178,289.18280823058166,124.10000076889992,0.0,2020,0.9168
1344,,362,590187.6449346483,406.2489451090168,103.7058192901548,373.09281208050623,128.62121684887515,0.8961464981284558,2020,0.9151
1345,,363,148318.3253563441,182.90288287959743,113.12045184397924,192.9078973760508,138.87875717960293,0.0354844003573968,2020,0.9114
1346,,364,126873.67636052468,283.7561037964974,91.20000007748604,295.0797008820145,109.10000014305116,0.2155609527461757,2020,0.8849
1347,,365,76671.53545579773,313.4683135658641,99.20000079274178,315.3676398343743,124.10000076889992,0.415222120850586,2020,0.8854
1348,,366,649125.15789154,157.80540716232323,99.20000079274178,167.66339414446327,124.10000076889992,0.00023335472418305,2020,0.3416
1349,,367,33507.36036745714,230.82829747804365,88.22126312391681,255.37789058093637,108.4045686086086,0.0029006526468455,2020,0.2567
1350,,368,35254.18892185115,290.1194934765923,89.10465077045141,308.9958557175748,108.80704609668447,0.233537989255564,2020,0.2691
1351,,369,34209.090246624735,222.3687071614275,89.09999996423721,251.33569684077827,108.80000081658363,0.0039391790750807,2020,0.2661
1352,,370,33938.51205085461,222.6930780323666,89.09999996423721,241.9184425572824,108.80000081658363,0.0280403781445281,2020,0.4232
1353,,371,148857.05281742336,314.5860198472448,93.72677582336252,324.90743999564575,116.1757864306304,0.1251972932276263,2020,0.2361
1354,,372,514904.50494421617,829.5751164575862,94.94544304351852,801.2785045058306,117.72279222291832,0.9712878158550562,2020,0.2064
1355,,373,111615.89905317998,488.921787709497,98.20000004768372,507.8901787225812,122.80000013113022,0.1003651841640668,2020,0.2184
1356,,374,89368.18268734124,463.6934839217589,98.20000004768372,468.2605220129596,122.80000013113022,0.1209350208926301,2020,0.2414
1357,,375,527187.4506796361,822.7689143174101,98.20000004768372,809.6374398455109,122.80000013113022,0.9722403406143592,2020,0.7674
1358,,376,109232.75080140858,625.1119243216326,98.20000004768372,624.5152601443857,122.80000013113022,0.6715708239980082,2020,0.2552
1359,,377,521554.2672957262,894.318448194422,98.20000004768372,886.8054948534405,122.80000013113022,0.932028050432643,2020,0.8473
1360,,378,124410.4749513567,662.4503528999163,98.20000004768372,652.5640918854934,122.80000013113022,0.8230239796589364,2020,0.6756
1361,,379,517351.52566819394,656.445134174618,98.20000004768372,653.7769566150419,122.535057702414,0.9525638945445604,2020,0.472
1362,,380,0.2589438737257299,,,,,,2020,0.2079
1363,,381,0.0106875141932782,,,,,,2020,0.4952
1364,,382,128105.66292849624,586.7275713014366,98.20000004768372,578.2463024960798,122.47726203548194,0.8392804170021613,2020,0.1687
1365,,383,130703.68572533393,336.05556936847364,84.10000023245811,323.97146941819994,105.19999971985816,0.2128708768440246,2020,0.9047
1366,,384,144450.80043996384,411.5450191570879,98.20000004768372,408.1090451506271,122.10000005364418,0.1397340545413566,2020,0.3411
1367,,385,504821.3890725267,865.442030929716,98.20000004768372,837.7923459148524,122.10000005364418,0.958858755728222,2020,0.341
1368,,386,386200.1407548229,832.7662548035125,98.20000004768372,816.8449412358707,122.10000005364418,0.9338097108075522,2020,0.2859
1369,,387,132600.0255804933,379.1548009701812,98.20000004768372,382.3238285469701,122.10000005364418,0.0802641501742657,2020,0.8788
1370,,388,353156.67066280765,199.04119433664144,98.20000004768372,231.86878556856,122.80000013113022,0.1302557101440382,2020,0.8651
1371,,389,679657.4725511601,171.4291990726146,98.20000004768372,186.48664189914487,122.80000013113022,0.0038627756916483,2020,0.5499
1372,,390,103174.3845071495,298.3077975736205,98.20000004768372,317.061501618464,122.33714053095882,0.099607884418011,2020,0.1634
1373,,391,152831.3766287034,865.3002877135656,98.20000004768372,863.0918196994999,122.80000013113022,0.9903385074414806,2020,0.1861
1374,NV_7429,392,112494.40801754876,264.08339166324765,91.7205547897349,268.48393714851204,114.33385619144084,0.0,2020,0.9021
1375,,393,214509.5979287357,312.61823571139024,88.90150883390604,323.63738852857705,110.95499958017894,0.1681318402918525,2020,0.3636
1376,,394,518746.0535371807,797.5353074813946,91.36962802595116,780.6071810941381,113.91324182954015,0.9879148713931322,2020,0.8498
1377,,395,67528.00475656892,276.9022049078277,79.69999998807907,285.9651391622154,99.10000038146973,0.059159002369573,2020,0.8259
1378,,396,78711.33652318406,286.7865460594718,79.69999998807907,282.6544673182228,99.10000038146973,0.0873362445414847,2020,0.9077
1379,,397,63923.01897340417,266.3749047498095,79.69999998807907,255.2316484632969,99.10000038146973,0.1393616120565574,2020,0.9124
1380,,398,72959.46570974219,257.25868023320595,103.28860643444632,260.622488766757,123.48822069857786,0.0830702959634594,2020,0.8009
1381,,399,76679.53993142035,279.6513823092696,79.69999998807907,271.9992575832567,99.10000038146973,0.1378773951778264,2020,0.8225
1382,,400,99768.72651372,334.0004071661236,91.3148639550894,346.7923995656895,111.10858859649402,0.2256243213897937,2020,0.8763
1383,,401,677349.4677792343,133.39055212517238,80.58179889254306,141.74934356453448,99.4674159218972,0.0,2020,0.8168
1384,,402,70106.77078106502,376.6613519920472,93.03759999806708,365.99938823889255,112.88972247822149,0.1286610078764242,2020,0.8886
1385,,403,660905.2948045299,149.07440523776137,94.52807822895495,156.75519942932348,114.2888269971665,0.0091054070785213,2020,0.8277
1386,,404,128454.62718206269,290.4920171381068,92.03198439563828,298.4312663867157,111.85001820734338,0.081192846332573,2020,0.8883
1387,,405,181619.28831741936,272.23099781978925,79.69999998807907,278.1693247319535,99.10000038146973,0.0329271570647791,2020,0.8716
1388,,406,2554648.193015828,182.3414947797301,80.16005624585564,195.56769798828623,99.29169013944338,0.0,2020,0.8945
1389,,407,2586905.867002791,208.60177523600265,80.90000060200691,219.74607500518857,99.59999972581863,0.0,2020,0.8958
1390,,408,105538.45117682211,305.1533095644086,74.10000020265579,334.8517284141995,92.9000004529953,0.1977729550974009,2020,0.867
1391,,409,505878.6642081602,700.1074965851568,71.85796663047998,673.1448643436806,89.47467146791558,0.9756059672710716,2020,0.9142
1392,,410,482381.2444729809,964.383887107552,70.49999988079071,943.0421100510436,87.40000009536743,0.9773193097523036,2020,0.8773
1393,,411,121223.43454893588,331.09385715246145,74.10000020265579,343.4682100356331,92.9000004529953,0.1917706909302793,2020,0.8966
1394,,412,236331.32176662685,277.5845624498224,76.11055187741711,292.1104713843332,95.37297885818072,0.1605115265512101,2020,0.894
1395,,413,78204.4888118075,240.59848406188345,76.58893508487691,253.17526736579788,95.9589834281272,0.2319592980998856,2020,0.9018
1396,,414,139723.4225710335,287.137570144269,71.08631114058974,301.6891128327604,90.20023709086594,0.2107531892584608,2020,0.9187
1397,,415,196016.7648254865,131.13305854852769,69.89999955892563,143.8745072545955,85.40000030398369,0.0,2020,0.9178
1398,,416,144.21046019429463,531.4374999999999,67.90000039339066,544.5625,84.40000057220459,0.625,2020,0.9043
1399,,417,292.0244755154626,707.9082568807339,67.90000039339066,745.2201834862386,84.40000057220459,1.0,2020,0.9081
1400,,418,81600.49343969261,350.7949832775916,69.30000019073486,368.10397993311005,88.60000005364418,0.2286622073578592,2020,0.7044
1401,,419,89514.47774770425,311.08723237911914,69.30000019073486,328.3722335819097,88.60000005364418,0.2336119797931196,2020,0.7782
1402,,420,158594.57163150125,326.55824928444866,67.90000039339066,336.27284653127964,84.40000057220459,0.2821486983780838,2020,0.9187
1403,,421,123356.39449987396,351.2126053758221,67.90000039339066,361.0882508716953,84.40000057220459,0.3222624354504129,2020,0.9107
1404,,422,150169.04996064986,390.50175919744527,67.90000039339066,399.4610179889215,84.40000057220459,0.3650289590964039,2020,0.8322
1405,,423,104164.5953510624,376.6663888310065,67.90000039339066,384.8432485934569,84.40000057220459,0.4191758699729109,2020,0.266
1406,,424,25433.586700447093,354.575599360682,67.90000039339066,371.8947256259991,84.40000057220459,0.0245071923281832,2020,0.8497
1407,,425,520340.37194925366,953.8360731687008,69.14533496650806,939.5799931287228,85.83692513454992,0.9706200807895724,2020,0.866
1408,,426,75826.21680072974,326.9310208766769,69.03351021530948,337.1788148360713,84.96675556761703,0.0856230719563813,2020,0.8783
1409,,427,144032.6853810047,387.2073386550191,67.90000039339066,406.7936026809249,84.40000057220459,0.4727012576248208,2020,0.7534
1410,,428,135902.596185406,319.7776124141764,67.90000039339066,351.1723221018379,84.40000057220459,0.3859784895027187,2020,0.8925
1411,,429,148351.84051700306,359.8998795488558,68.67811446082278,375.68071321677553,84.78905766389465,0.2183998247983356,2020,0.9137
1412,,430,87.43082461135617,787.2903225806452,69.89999955892563,797.1612903225806,85.40000030398369,1.0,2020,0.8894
1413,,431,41142.41604610758,339.4501251811833,69.89999955892563,351.7779681117409,85.40000030398369,0.096784820134405,2020,0.8986
1414,,432,36485.13524828279,151.70139250874973,79.69999998807907,151.6099486186611,99.10000038146973,0.0,2020,0.8659
1415,,433,103532.8131820186,120.91405388372462,79.69999998807907,111.8572553962502,99.10000038146973,0.0,2020,0.8782
1416,,434,114647.78490028642,115.4035857513565,79.69999998807907,108.48131634819524,99.10000038146973,0.0,2020,0.9001
1417,NV_7436,435,146583.22750300867,214.8405805108936,72.08593646654099,236.02499217267967,92.22171715822432,0.1698068033224669,2020,0.8396
1418,,436,119844.53620527365,188.5295593220338,69.30000019073486,201.2556610169492,88.60000005364418,0.2006327683615818,2020,0.9041
1419,,437,140438.954485294,210.17069364161853,69.30000019073486,225.75928709055884,88.60000005364418,0.1846050096339113,2020,0.8615
1420,,438,148136.61473678288,302.453298008405,67.90000039339066,308.4219258176503,84.40000057220459,0.1908459711310068,2020,0.8877
1421,,439,141765.00822653956,321.72583243823834,68.67175087697652,334.2547567899339,84.78587587149747,0.1836351081786097,2020,0.8932
1422,,440,174303.6427531883,358.25105343128786,67.90000039339066,371.9171509578784,84.40000057220459,0.2175316029386425,2020,0.8841
1423,,441,130710.96511223968,333.6962469455526,67.90000039339066,343.8595685136066,84.40000057220459,0.200956538084,2020,0.7925
1424,,442,176979.66064758538,328.81049616274254,69.40000039339066,342.8032505629509,87.00000071525574,0.2022793768477812,2020,0.9112
1425,,443,487190.53371880064,905.606126865962,69.21685372583373,913.9845715589236,86.68254647402424,0.8425275269427429,2020,0.9156
1426,,444,156605.28171507316,386.0864248920339,68.69202911496822,404.8103786183811,85.77285043180609,0.2200773540073192,2020,0.905
1427,,445,156647.93421097397,290.1750164342801,69.40000039339066,293.5187350794034,87.00000071525574,0.1493616579593814,2020,0.915
1428,,446,138557.20388267774,359.1437886739249,69.40000039339066,362.8972938043391,87.00000071525574,0.2330030547505288,2020,0.7678
1429,,447,149220.33935774234,342.07933377164176,70.18299760509782,346.51123164584703,87.09046555536851,0.1978413324567171,2020,0.8735
1430,,448,144813.3746802756,346.86442913129906,68.78109959657058,353.5131781793864,85.92723927507782,0.215642935418563,2020,0.8855
1431,,449,124843.95068893574,369.2931584083271,68.80871773048274,381.1458527594059,85.97511070982615,0.1690556218150275,2020,0.34
1432,,450,216350.27158712345,340.3351337740002,69.72991919974082,343.86361976707565,87.31698150742626,0.1561095372993389,2020,0.3415
1433,,451,552919.1582027043,139.91265814088155,72.66983107269668,183.578106137191,92.9807801349158,0.0101484978456525,2020,0.235
1434,,452,93799.73540189564,128.15337867168282,71.18927792818351,161.00405151208216,91.05606107572936,0.0266531616263927,2020,0.2407
1435,,453,118977.04335990104,293.43873851275856,73.2999997138977,317.46644471301875,93.79999935626984,0.1391694980959112,2020,0.2563
1436,,454,166305.57797448416,296.6486168718767,71.14123755694891,305.31914824128813,90.03600389700526,0.1229465364642868,2020,0.8384
1437,,455,140641.14298396077,245.68095705191072,73.2999997138977,266.178966399323,93.79999935626984,0.1634258457869327,2020,0.8523
1438,,456,88819.13283398788,330.4892573065551,69.40000039339066,331.2083625392374,87.00000071525574,0.072715082436839,2020,0.8574
1439,,457,118695.930673269,283.7973971318132,71.32283805384786,286.23036984515466,90.35264065271608,0.0717504174195467,2020,0.8794
1440,,458,147414.599784203,261.7659347726228,73.2999997138977,267.5026917776756,93.79999935626984,0.1092696371152961,2020,0.5099
1441,,459,164225.5893613392,152.3894749024536,78.4466242158497,156.07011771708207,97.72768626745864,0.0245519476225117,2020,0.1815
1442,,460,132338.33885485373,269.9917407878018,73.2999997138977,271.17815715046936,93.79999935626984,0.0789646267983768,2020,0.1729
1443,,461,195288.3175134076,316.6180398260216,73.2999997138977,325.3831135444601,93.79999935626984,0.1322902046885204,2020,0.526
1444,,462,321370.645601236,120.57520682086786,75.67029865832626,132.02872699645454,95.12532786324726,0.0,2020,0.2703
1445,,463,115653.99598291153,308.4527646796631,82.60000014305115,322.72526802261496,98.9999998509884,0.2356722265230956,2020,0.259
1446,,464,149840.0386790312,132.40835464620636,82.60000014305115,135.74663982151597,98.9999998509884,0.0008162376884148663,2020,0.887
1447,,465,150406.04016391898,108.59742177091212,82.60000014305115,136.39235173382306,98.9999998509884,0.0005761405783011055,2020,0.4417
1448,,466,146687.9136536058,264.66093311678725,82.60000014305115,285.5628229735714,98.9999998509884,0.1830983316108076,2020,0.8856
1449,,467,158507.46554701147,342.0500920937117,82.60000014305115,363.4071919164097,98.9999998509884,0.193878780575973,2020,0.8214
1450,,468,166378.43511811353,301.53713644349,82.60000014305115,313.8965612596785,98.9999998509884,0.0081983212961155,2020,0.2784
1451,,469,185789.93898642735,351.3202201147407,90.60411870354224,358.7799438004919,107.31001995344,0.2406480505795574,2020,0.2005
1452,NV_10196,470,56628.074919663486,133.35797254487852,90.39999929070471,129.81942977824707,103.59999904036522,0.0,2020,0.2399
1453,NV_10196,471,39421.48481661375,158.34953528399322,85.02805459090025,154.59972461273674,99.34915610121983,0.0014457831325301,2020,0.5506
1454,,472,107148.60135766346,349.87932607043325,90.83581235364906,355.0600202685585,107.56360591784184,0.2349885989359006,2020,0.363
1455,,473,137909.82320190562,279.0053174728219,90.39999929070471,283.84632503544987,103.59999904036522,0.1295887821017803,2020,0.8999
1456,,474,548836.7746771013,109.5463530644938,92.7614002107206,111.9894092518244,106.39074582357172,0.0,2020,0.9021
1457,,475,31984.347269631053,352.7848176420693,90.39999929070471,350.1787107718404,103.59999904036522,0.2467345207803221,2020,0.3541
1458,,476,47872.60259604716,436.6377042646473,90.39999929070471,438.6395832147126,103.59999904036522,0.3104253259693674,2020,0.8792
1459,,477,122737.25155718542,233.5157370517927,78.89999976754189,234.0475431606905,94.49999997019768,0.0670650730411686,2020,0.7113
1460,,478,2649479.0778816827,147.84831260373338,93.60528018589748,147.2594420424972,107.6507423549169,0.0,2020,0.2374
1461,,479,56891.70915948545,337.5606089620835,84.44244017350131,320.6607621600916,98.88575689471772,0.0766468785905782,2020,0.8862
1462,,480,38457.97807789008,400.2407760141093,90.39999929070471,388.3956261022924,103.59999904036522,0.2052204585537918,2020,0.9039
1463,,481,240099.60318673277,140.63006621470706,96.72927979329006,152.0024590811158,112.47248532219037,0.0,2020,0.8941
1464,,482,441343.1859115501,145.3706637799538,94.9743343261138,155.10162131575063,109.19639864365534,0.0,2020,0.8672
1465,,483,1355209.9188101362,134.2574153900393,87.105798238136,145.8958059579516,98.90413171766008,0.0,2020,0.8335
1466,,484,149340.55074394523,221.2071441556081,87.2999997138977,260.81199781857845,98.89999976754189,0.0,2020,0.8704
1467,,485,504054.32381884137,874.7347821170692,81.02972284456648,850.6532772629616,97.09020338103078,0.9756783097044458,2020,0.4466
1468,,486,250220.3857250045,312.5971015436015,81.08455204105756,314.1239545706009,97.15688753039116,0.1936715588965907,2020,0.6257
1469,,487,122086.93714348548,155.36564209777146,97.49135670629954,161.2275477069526,115.680805996712,0.0,2020,0.7258
1470,,488,92799.56023025273,136.391121249342,87.39999949932098,138.06933965023097,103.30000013113022,0.0,2020,0.4801
1471,,489,318745.405216401,174.54513735235057,90.39999929070471,186.74714913027205,103.59999904036522,0.0021785750757395,2020,0.1958
1472,,490,148687.04753473896,135.73519589773528,87.39999949932098,132.99394149528277,103.30000013113022,0.0,2020,0.2517
1473,NV_235,0,309639.1321896407,754.0126169164677,245.8000005185604,728.3340945481273,173.0999998152256,0.0165104863900044,2021,0.3057
1474,NV_238,1,481071.53314021183,969.229294045981,232.70000192523003,950.38609751145,166.6000015437603,0.0,2021,0.3827
1475,NV_239,2,501239.481288169,580.6659698340055,236.10000041127205,558.575569335752,170.60000014305115,0.9716482980855152,2021,0.5166
1476,NV_240,3,462084.5578080055,785.0650191854121,236.8000010848045,781.4884594172801,166.50000077486038,0.2433203083746964,2021,0.8465
1477,NV_241,4,524721.6388002747,799.71740422124,241.2019535213463,797.5038828179494,173.68985707083786,0.9482135937378904,2021,0.5535
1478,NV_300,5,503693.84722064686,790.6368686841524,218.59999945759773,816.1901409586915,153.4000006020069,0.9905346319531464,2021,0.4104
1479,NV_301,6,242033.0793547041,847.6145109986111,218.59999945759773,786.8310223556294,153.4000006020069,0.9180704269521972,2021,0.3579
1480,NV_340,7,299381.7833410217,201.72741503492708,233.1000012755394,180.66964964349037,165.60000032186508,0.0,2021,0.1989
1481,NV_984,8,485005.52131050505,948.0129513848152,215.0,962.5018913044696,150.5999995470047,0.9847298814931528,2021,0.2286
1482,NV_985,9,328403.81870248605,174.7226453204417,236.10000041127205,150.0205460174501,170.60000014305115,0.0,2021,0.2813
1483,NV_1051,10,375378.2102567985,834.1871215616169,258.49999940395355,826.3210382907558,182.39999970793724,0.8674312323395422,2021,0.2773
1484,NV_1053,11,517699.1326891153,972.5557104670056,233.1000012755394,960.3156664395412,165.60000032186508,0.9799360553488128,2021,0.3155
1485,NV_1054,12,497764.71295456256,829.0810591496524,236.22705925652576,808.8850445759974,165.9095199582965,0.9892168021827809,2021,0.8274
1486,NV_1068,13,144317.47664838878,295.70050162842057,349.5000012218952,283.41827948938715,262.2000002861023,0.0,2021,0.1804
1487,NV_1199,14,168098.50588965177,241.46987564666955,234.89999970793724,223.64384177886325,165.90000054240227,0.0,2021,0.2212
1488,NV_4753,15,522493.5234816583,829.1781588644103,244.63010661590477,794.6401426224497,175.07235177069728,0.9825505164363048,2021,0.279
1489,NV_4755,16,188263.57793125167,202.77377256525236,258.49999940395355,177.2334425664023,182.39999970793724,0.0,2021,0.4537
1490,NV_4756,17,89566.71518941942,227.71692577581524,229.4586239540313,190.58565725001515,163.7793117672734,0.0,2021,0.2446
1491,NV_4757,18,177834.59010144955,194.63674913816772,258.49999940395355,174.8513987614021,182.39999970793724,0.0,2021,0.2318
1492,NV_4758,19,146347.57458479042,204.31329663427783,258.49999940395355,178.28117264565705,182.39999970793724,0.0,2021,0.2499
1493,NV_4760,20,27860.496103187965,418.63974309069664,229.2999985218048,392.5517711171661,160.29999989271164,0.1261191124951342,2021,0.1797
1494,NV_4761,21,374400.9049502065,191.65872509497976,228.5000006258488,158.18043995243758,163.30000013113022,0.0,2021,0.4258
1495,NV_4766,22,494108.2402537869,888.51956848421,215.46923550796504,881.1142189608088,150.96496069014418,0.9792249388484868,2021,0.4419
1496,NV_4782,23,505755.67202775634,824.8935316891619,258.517373350464,796.7180167269148,182.4569476834024,0.9897809672520372,2021,0.4244
1497,NV_4783,24,495243.7763903519,811.1848740413817,260.29999801516533,797.9139537678346,188.29999926686287,0.9909545762415608,2021,0.3091
1498,NV_4784,25,532670.3377676448,856.3516584017561,258.60000041127205,834.8661186082437,186.10000041127205,0.8567545321518575,2021,0.3646
1499,NV_4785,26,488970.92554301786,877.5255875453659,259.54515217816305,875.8321457023992,185.82578063267596,0.9939862352837036,2021,0.2541
1500,NV_4786,27,522551.72969421,806.5425796425798,258.60000041127205,767.6557990157993,186.10000041127205,0.7992955192955197,2021,0.7105
1501,NV_4787,28,511605.6456590771,843.5360166352731,259.5597829203384,809.7418252238145,185.87373698766515,0.996232724502106,2021,0.2222
1502,NV_4788,29,499296.6337903984,860.2348585388578,258.3500273484331,829.8642428050634,182.42347256096505,0.991560541468726,2021,0.2634
1503,NV_4789,30,498418.38631354977,787.1347626256869,260.4173878257125,770.8692311448987,188.41121065285824,0.9926093538882288,2021,0.5274
1504,NV_4790,31,496116.7602495948,885.6003877450713,236.3435311791588,878.8298509092901,166.02955733833855,0.97052045218721,2021,0.404
1505,NV_4791,32,498695.60040066857,835.2909687727569,227.00000056624413,849.9798810908331,156.40000104904175,0.9814897340304116,2021,0.3199
1506,NV_4792,33,498886.8414981847,968.0401841956648,229.2999985218048,961.6394011468792,160.29999989271164,0.9803803379816676,2021,0.8942
1507,NV_4793,34,510719.0119633483,988.2413672328972,227.00000056624413,961.7479661853436,156.40000104904175,0.9794416230185896,2021,0.3995
1508,NV_4794,35,507704.22877437953,747.1625687799208,236.8000010848045,743.2649634685897,166.50000077486038,0.9802906502004024,2021,0.3802
1509,NV_4795,36,488843.7500595533,875.5718728346127,241.1426208560985,864.1779095872945,173.5929470421767,0.9807311732586824,2021,0.5607
1510,NV_4796,37,521585.149617041,805.9422279496586,236.22288643510095,819.1230682892864,165.90521939778475,0.9798281076249964,2021,0.3161
1511,NV_4797,38,512987.0208427857,852.2442723084072,241.2258152533415,849.5827714841272,173.72883123661794,0.9578137549139788,2021,0.2887
1512,NV_4798,39,472876.8977061365,780.3416453134754,241.40274513307483,780.582738596823,174.01781673295963,0.9933848102862188,2021,0.4115
1513,NV_4800,40,533815.2813888217,947.2300157753514,229.2999985218048,954.2007071009368,160.29999989271164,0.9767224806358836,2021,0.3166
1514,NV_4801,41,535505.0897450355,747.4054324886503,236.8000010848045,717.9533526663932,166.50000077486038,0.9686521010785012,2021,0.3099
1515,NV_4802,42,509698.5469838583,889.8376033365611,225.4840110010143,898.8470672099926,156.61541611665103,0.9809445786209028,2021,0.4072
1516,NV_4803,43,514504.6294202004,960.7778070471212,227.19999888539317,963.0992950771308,157.5999993979931,0.9827141111017446,2021,0.8609
1517,NV_4804,44,70982.7508509342,465.0361726508786,220.4999994933605,445.7827349121467,153.09999957680702,0.1591673032849503,2021,0.5033
1518,NV_4806,45,472519.2907714697,920.253400668382,220.4999994933605,914.8540908335297,153.09999957680702,0.960785550097162,2021,0.4683
1519,NV_4809,46,496483.11136664986,944.9876275719042,236.8000010848045,907.2131364951156,166.50000077486038,0.9722971129181904,2021,0.8891
1520,NV_4810,47,520068.0370533636,783.7954837869514,242.2543828226368,725.0396093241309,170.49988038601435,0.9600989712202108,2021,0.6347
1521,NV_4811,48,498503.186079373,828.0106937416207,275.3999996483326,830.5334490290219,198.29999861121175,0.92785779161801,2021,0.8717
1522,NV_4812,49,489602.12264812685,889.2995959484145,229.2999985218048,923.101195549898,160.29999989271164,0.970011623401782,2021,0.7443
1523,NV_4875,50,482164.4518052898,931.5940493860472,227.19999888539317,910.0270318895336,157.5999993979931,0.9354900373318938,2021,0.8414
1524,NV_4876,51,481200.65345006005,923.3924780256935,227.19999888539317,893.2817951318458,157.5999993979931,0.9793835925174664,2021,0.69
1525,NV_4877,52,505357.92486376985,909.4676969456395,215.0,909.9308397077592,150.5999995470047,0.9789831672227524,2021,0.4497
1526,NV_4878,53,528371.8245987284,850.5550600431076,215.0,846.179918916145,150.5999995470047,0.9729703376783332,2021,0.421
1527,NV_4879,54,13635.667742775631,534.5341701534173,220.4999994933605,523.1261207411837,153.09999957680702,0.3070332735604704,2021,0.9059
1528,NV_4881,55,496876.817754501,854.593071323646,232.4871413491042,841.4123294179319,165.40798661595574,0.9762345527323164,2021,0.8897
1529,NV_4882,56,506553.4339038087,788.97480779019,227.5875254026001,766.4260494521685,166.8981319470045,0.9160706153392808,2021,0.37
1530,NV_4883,57,31720.78069866076,553.3858173076923,229.20405073019995,526.6395947802197,160.22149714201453,0.4594780219780218,2021,0.4437
1531,NV_4884,58,488770.1321499517,979.413609228024,217.65001887931675,977.1140033369,151.8045537083762,0.5764853913650805,2021,0.2689
1532,NV_4887,59,496100.9481887695,640.1908048238065,227.00000056624413,648.1158850111199,156.40000104904175,0.972941221469982,2021,0.4233
1533,NV_4888,60,502448.0874323714,851.1774427573552,227.00000056624413,838.4097305752576,156.40000104904175,0.9751557485369076,2021,0.8834
1534,NV_4889,61,32798.530059615216,465.4564949470053,229.2999985218048,451.0391915208281,160.29999989271164,0.3103278284446635,2021,0.3808
1535,NV_4890,62,489104.5052304144,643.9751605805845,227.00000056624413,608.3834481459111,156.40000104904175,0.9709929671523344,2021,0.9042
1536,NV_4891,63,30458.302127386283,385.3189909652025,227.00000056624413,357.4522765900348,156.40000104904175,0.0305930763037838,2021,0.2828
1537,NV_4892,64,61321.501801332764,361.9960998094223,226.95107090032656,333.66804059743805,156.37635170550618,0.1071666001861453,2021,0.2883
1538,NV_4893,65,31600.62883887601,339.2633920931026,227.00000056624413,307.9238404928973,156.40000104904175,0.114667123053226,2021,0.3063
1539,NV_4894,66,506473.3941253705,893.1578130602072,218.9070814641632,888.9873175900213,152.4884226546229,0.9770057739748388,2021,0.2783
1540,NV_4895,67,32299.79625772308,278.2074269204621,233.1000012755394,256.7339394969408,165.60000032186508,0.0363698164513935,2021,0.295
1541,NV_4896,68,317369.992005567,211.0383320516106,233.1000012755394,193.67388703751172,165.60000032186508,0.0024010937366487,2021,0.3636
1542,NV_4898,69,484412.7847794141,520.778602928009,232.2606230439839,472.70438417800887,164.33405307235668,0.9759916726361036,2021,0.2772
1543,NV_4899,70,511626.698954384,823.8632282003708,233.1000012755394,810.5346938775513,165.60000032186508,0.9487516565067587,2021,0.4628
1544,NV_4900,71,110209.89104241163,171.27211001500652,233.1000012755394,167.7477920736058,165.60000032186508,0.0,2021,0.2985
1545,NV_4901,72,295700.0984011924,188.98116619092653,233.1000012755394,172.05285765421792,165.60000032186508,0.0089671693298945,2021,0.3996
1546,NV_4902,73,323862.085862989,198.3527248663952,233.1000012755394,175.7358395738051,165.60000032186508,0.0,2021,0.3878
1547,NV_4903,74,35904.59822921371,186.40412712757944,233.1000012755394,172.85547522217206,165.60000032186508,0.0,2021,0.2221
1548,NV_4904,75,37216.545055446855,178.06197203611998,233.1000012755394,155.2437372560442,165.60000032186508,0.0,2021,0.2082
1549,NV_4905,76,111215.89070553052,185.63998631776977,233.1000012755394,177.12064795133034,165.60000032186508,0.0044711573700798,2021,0.3934
1550,NV_4906,77,55600.77425616453,156.6366780321481,233.1000012755394,144.98392596200674,165.60000032186508,0.0,2021,0.9088
1551,NV_4926,78,499698.5761069099,923.3780065933584,218.45605921321575,920.0852202485514,153.44798079786128,0.980469343049862,2021,0.9212
1552,NV_4929,79,479880.050985642,915.7352916230808,255.4923588608296,895.1750982443247,185.292949305965,0.9788583868140566,2021,0.4453
1553,NV_4930,80,484356.81382572994,899.3712335599123,255.48145948489383,894.5052927694433,185.28289194175696,0.9842421729214182,2021,0.3271
